movieCd,movieNm,openDt,audiAcc,salesAcc,rank,rankOldAndNew,genres,directors,actors,showTm,watchGradeNm,nations
20161141,50가지 그림자: 심연,2017-02-09,109366,938572000,7,NEW,,,,,,
20167644,발레리나,2017-02-09,94689,730936100,8,OLD,,,,,,
20178881,명탐정 코난: 에피소드 원-작아진 명탐정,2017-02-08,81707,641814600,9,NEW,,,,,,
20162873,레고 배트맨 무비,2017-02-09,105962,858695005,10,OLD,,,,,,
20166421,재심,2017-02-15,1022790,8385659808,1,OLD,,,,,,
20163580,그레이트 월,2017-02-15,371126,3305352358,4,NEW,,,,,,
20161744,트롤,2017-02-16,215706,1636411300,5,OLD,,,,,,
20167362,더 큐어,2017-02-15,126456,1066663300,6,OLD,,,,,,
20167906,마이펫 오지,2017-02-16,63703,484126450,10,OLD,,,,,,
20170241,23 아이덴티티,2017-02-22,966904,7847785700,1,OLD,,,,,,
20161723,싱글라이더,2017-02-22,262306,2011741921,4,OLD,,,,,,
20166101,존 윅 - 리로드,2017-02-22,179158,1451047900,6,OLD,,,,,,
20167922,핵소 고지,2017-02-22,121682,933424000,9,OLD,,,,,,
20156562,루시드 드림,2017-02-22,85247,634084700,10,OLD,,,,,,
20161827,로건,2017-03-01,1079865,9404587165,1,OLD,,,,,,
20150971,해빙,2017-03-01,909888,7576494665,2,OLD,,,,,,
20158799,눈길,2017-03-01,89721,693853500,7,OLD,,,,,,
20165927,문라이트,2017-02-22,105284,855248200,10,OLD,,,,,,
20168183,콩: 스컬 아일랜드,2017-03-08,1011350,8561950243,1,OLD,,,,,,
20168750,파도가 지나간 자리,2017-03-08,38111,305262100,7,OLD,,,,,,
20164721,미녀와 야수,2017-03-16,1571430,13317337249,1,NEW,,,,,,
20167905,비정규직 특수요원,2017-03-16,114741,901753700,4,OLD,,,,,,
20178942,스페이스 비트윈 어스,2017-03-16,22200,173597361,10,OLD,,,,,,
20162181,프리즌,2017-03-23,1243668,10370384823,2,OLD,,,,,,
20167902,보통사람,2017-03-23,255227,2027461323,3,OLD,,,,,,
20167363,히든 피겨스,2017-03-23,139283,1149196233,4,OLD,,,,,,
20179442,밤의 해변에서 혼자,2017-03-23,20209,162550200,9,OLD,,,,,,
20171801,극장판 암살교실 : 365일의 시간,2017-03-23,18560,138380500,10,OLD,,,,,,
20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,569701,4708893037,3,NEW,,,,,,
20151230,원라인,2017-03-29,291031,2226421333,4,OLD,,,,,,
20167005,데스노트: 더 뉴 월드,2017-03-29,22822,175410963,7,OLD,,,,,,
20167364,미스 슬로운,2017-03-29,22194,173477500,8,OLD,,,,,,
20171381,라이프,2017-04-05,331156,2776368318,3,OLD,,,,,,
20167901,어느날,2017-04-05,162956,1306008482,5,OLD,,,,,,
20161923,시간위의 집,2017-04-05,98433,792707700,7,OLD,,,,,,
20171781,패트리어트 데이,2017-04-06,58122,468198618,9,OLD,,,,,,
20162607,슈퍼 버드,2017-04-06,18039,135091800,10,OLD,,,,,,
20167542,분노의 질주: 더 익스트림,2017-04-12,1428592,12012898292,1,OLD,,,,,,
20151227,아빠는 딸,2017-04-12,278414,2223070358,2,OLD,,,,,,
20179662,파워레인져스: 더 비기닝,2017-04-20,62029,493400961,5,OLD,,,,,,
20172541,오두막,2017-04-20,29329,229937200,6,OLD,,,,,,
20172125,파운더,2017-04-20,19866,161891100,10,OLD,,,,,,
20162871,특별시민,2017-04-26,904244,6990792645,1,OLD,,,,,,
20161726,임금님의 사건수첩,2017-04-26,722337,5602380918,2,OLD,,,,,,
20161665,스머프: 비밀의 숲,2017-04-28,159854,1201260900,4,NEW,,,,,,
20174165,극장판 또봇: 로봇군단의 습격,2017-04-27,57193,451712300,7,OLD,,,,,,
20173301,"서서평, 천천히 평온하게",2017-04-26,40346,300361300,8,OLD,,,,,,
20175142,극장판 쿠로코의 농구 라스트 게임,2017-04-27,14730,112320000,10,NEW,,,,,,
20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,1723838,14893889355,1,OLD,,,,,,
20162722,보안관,2017-05-03,1260145,10307820540,2,OLD,,,,,,
20174061,보스 베이비,2017-05-03,1207265,9299939635,3,OLD,,,,,,
20173061,슈퍼 빼꼼: 스파이 대작전,2017-05-03,77067,557076200,8,OLD,,,,,,
20179382,에이리언: 커버넌트,2017-05-09,959957,7980061164,1,OLD,,,,,,
20156708,석조저택 살인사건,2017-05-09,291889,2370301586,5,OLD,,,,,,
20170321,목소리의 형태,2017-05-09,202626,1606506414,6,OLD,,,,,,
20173961,킹 아서: 제왕의 검,2017-05-17,50750,447659300,9,NEW,,,,,,
20175262,겟 아웃,2017-05-17,1003999,8350504155,1,OLD,,,,,,
20164844,불한당: 나쁜 놈들의 세상,2017-05-17,589914,4842202745,2,OLD,,,,,,
20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,1526655,12902755720,1,NEW,,,,,,
20174602,노무현입니다,2017-05-25,596691,4904035812,3,OLD,,,,,,
20173642,너와 100번째 사랑,2017-05-25,30132,244874800,10,OLD,,,,,,
20168261,원더 우먼,2017-05-31,1158394,9459525698,1,NEW,,,,,,
20169348,대립군,2017-05-31,594507,4511271502,3,OLD,,,,,,
20176141,베이블레이드 버스트 갓 : 갓 발키리의 탄생,2017-06-01,49448,374922900,7,OLD,,,,,,
20174803,7번째 내가 죽던 날,2017-05-31,25947,198539500,10,OLD,,,,,,
20166488,미이라,2017-06-06,2384201,20002991001,1,OLD,,,,,,
20162343,악녀,2017-06-08,458838,3785465549,3,OLD,,,,,,
20174821,바다 탐험대 옥토넛 시즌4: 더 파이널,2017-06-01,61644,401670500,10,OLD,,,,,,
20166384,하루,2017-06-15,565894,4654295618,2,OLD,,,,,,
20175423,나의 붉은고래,2017-06-15,45432,353957500,7,OLD,,,,,,
20176741,꼬마참새 리차드: 아프리카 원정대,2017-06-15,33477,254345600,8,OLD,,,,,,
20172241,꼬마돼지 베이브의 대모험,2017-06-15,21755,158275700,10,OLD,,,,,,
20166967,트랜스포머: 최후의 기사,2017-06-21,1750613,14655983828,1,NEW,,,,,,
20176201,더 서클,2017-06-22,50118,420021000,7,OLD,,,,,,
20175982,다크 하우스,2017-06-22,28965,239245000,9,OLD,,,,,,
20175821,언더더씨,2017-06-22,22351,173810300,10,NEW,,,,,,
20178982,박열,2017-06-28,1180561,9118256970,1,OLD,,,,,,
20159647,리얼,2017-06-28,373721,2696592530,3,OLD,,,,,,
20158485,옥자,2017-06-29,116847,896858400,5,NEW,,,,,,
20176961,지랄발광 17세,2017-06-28,39721,316435000,8,OLD,,,,,,
20167303,스파이더맨: 홈 커밍,2017-07-05,3563946,29472057824,1,OLD,,,,,,
20020186,헤드윅,2002-08-09,31740,246984131,9,OLD,,,,,,
20175522,카3: 새로운 도전,2017-07-13,288762,2161825001,3,OLD,,,,,,
20177501,플립,2017-07-12,134623,1101238400,4,OLD,,,,,,
20174801,내 사랑,2017-07-12,85996,680767300,5,OLD,,,,,,
20176562,예수는 역사다,2017-07-13,47752,349286800,8,OLD,,,,,,
20162869,택시운전사,2017-08-02,36825,224956000,10,OLD,,,,,,
20164621,덩케르크,2017-07-20,1349619,11647205243,1,NEW,,,,,,
20177181,47 미터,2017-07-19,439979,3556882957,3,OLD,,,,,,
20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,137959,1041422300,5,OLD,,,,,,
20177761,오즈: 신기한 마법가루,2017-07-20,54998,409389500,10,OLD,,,,,,
20161481,군함도,2017-07-26,4070080,31277466540,1,OLD,,,,,,
20173403,슈퍼배드 3,2017-07-26,1225839,9064114720,2,OLD,,,,,,
20170124,명탐정 코난:진홍의 연가,2017-08-02,311932,2267167400,5,OLD,,,,,,
20179186,이모티: 더 무비,2017-08-02,28250,207360400,9,OLD,,,,,,
20162442,청년경찰,2017-08-09,1948171,15457133294,2,OLD,,,,,,
20161081,애나벨 : 인형의 주인,2017-08-10,934774,7551340798,3,OLD,,,,,,
20178641,빅풋 주니어,2017-08-09,131838,941413400,6,OLD,,,,,,
20179085,극장판 도라에몽: 진구의 남극 꽁꽁 대모험,2017-08-10,84133,607175500,9,OLD,,,,,,
20178762,파리로 가는 길,2017-08-03,53208,422704900,10,OLD,,,,,,
20179901,혹성탈출: 종의 전쟁,2017-08-15,1540913,12788538003,3,OLD,,,,,,
20151003,장산범,2017-08-17,643962,5189670134,5,OLD,,,,,,
20179187,공범자들,2017-08-17,65970,539577100,10,OLD,,,,,,
20164174,브이아이피,2017-08-23,940323,7706903425,2,OLD,,,,,,
20170022,다크타워: 희망의 탑,2017-08-23,80298,637303875,8,NEW,,,,,,
20171962,킬러의 보디가드,2017-08-30,776937,6379263900,1,OLD,,,,,,
20158047,발레리안: 천 개 행성의 도시,2017-08-30,370138,2966747308,5,OLD,,,,,,
20179491,아토믹 블론드,2017-08-30,114649,870377792,7,OLD,,,,,,
20179407,로마의 휴일,2017-08-30,111457,829113076,8,OLD,,,,,,
20154909,살인자의 기억법,2017-09-06,1191407,9740464134,1,OLD,,,,,,
20179696,그것,2017-09-06,572427,4781946926,2,OLD,,,,,,
20171022,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,2017-09-07,87890,675121900,7,OLD,,,,,,
20171923,저수지 게임,2017-09-07,47139,380184600,9,OLD,,,,,,
20171090,베이비 드라이버,2017-09-14,422056,3515096247,2,NEW,,,,,,
20177541,아메리칸 메이드,2017-09-14,266362,2156543072,3,NEW,,,,,,
20170607,몬스터 콜,2017-09-14,46897,375624300,9,OLD,,,,,,
20174142,아이 캔 스피크,2017-09-21,726329,5868212060,1,OLD,,,,,,
20173945,인비저블 게스트,2017-09-21,44460,372124400,7,OLD,,,,,,
20168241,잃어버린 도시 Z,2017-09-21,35565,280893440,8,OLD,,,,,,
20175222,킹스맨: 골든 서클,2017-09-27,2350671,18908661696,1,OLD,,,,,,
20172142,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,2017-09-27,93109,688405300,4,OLD,,,,,,
20170364,레고 닌자고 무비,2017-09-28,75256,567461300,6,OLD,,,,,,
20166132,김광석,2017-08-30,82945,654930100,9,OLD,,,,,,
20165450,남한산성,2017-10-03,19196,157761800,10,OLD,,,,,,
20172742,범죄도시,2017-10-03,1807161,15102065892,3,OLD,,,,,,
20171817,넛잡 2,2017-10-03,249939,1890392200,5,OLD,,,,,,
20170964,딥,2017-10-03,170363,1329076400,6,OLD,,,,,,
20172627,리틀 프린세스 소피아 : 신비한 섬,2017-09-28,50611,358013000,10,OLD,,,,,,
20154907,희생부활자,2017-10-12,241629,1926691635,5,NEW,,,,,,
20168282,블레이드 러너 2049,2017-10-12,224181,1974867365,6,OLD,,,,,,
20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,47874,404223900,9,NEW,,,,,,
20173694,지오스톰,2017-10-19,694758,5967322067,2,NEW,,,,,,
20164424,대장 김창수,2017-10-19,260225,2041030015,3,OLD,,,,,,
20173806,노 게임 노 라이프 -제로-,2017-10-19,42070,351090700,10,NEW,,,,,,
20175121,토르: 라그나로크,2017-10-25,2214586,17693129474,1,OLD,,,,,,
20171024,너의 췌장을 먹고 싶어,2017-10-25,198963,1547853200,4,OLD,,,,,,
20175208,뷰티풀 투모로우,2017-10-26,26830,238434400,9,NEW,,,,,,
20172603,부라더,2017-11-02,731562,5913912136,2,OLD,,,,,,
20169643,침묵,2017-11-02,302647,2456105464,4,OLD,,,,,,
20173724,직쏘,2017-11-02,76656,678366700,6,OLD,,,,,,
20174622,해피 데스데이,2017-11-08,506745,4152205398,3,OLD,,,,,,
20161681,미옥,2017-11-09,192862,1562164164,5,OLD,,,,,,
20175441,채비,2017-11-09,74888,567871964,7,OLD,,,,,,
20179942,러빙 빈센트,2017-11-09,50654,420340500,9,OLD,,,,,,
20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,2017-11-09,40711,312975600,10,OLD,,,,,,
20168221,저스티스 리그,2017-11-15,1141912,9586705849,1,NEW,,,,,,
20168754,7호실,2017-11-15,271107,2109714437,4,OLD,,,,,,
20165748,꾼,2017-11-22,1689144,13485006848,1,OLD,,,,,,
20175223,래빗 스쿨,2017-11-23,34022,252414600,9,OLD,,,,,,
20173581,기억의 밤,2017-11-29,569748,4358262825,2,OLD,,,,,,
20178581,오리엔트 특급 살인,2017-11-29,488861,3771924928,3,OLD,,,,,,
20161762,반드시 잡는다,2017-11-29,276473,2087496572,4,OLD,,,,,,
20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,324234,2485245800,3,OLD,,,,,,
20174585,메리와 마녀의 꽃,2017-12-07,309989,2425903139,4,OLD,,,,,,
20173693,어쌔신: 더 비기닝,2017-12-07,152787,1218113565,6,OLD,,,,,,
20170402,강철비,2017-12-14,1645140,13334394016,1,OLD,,,,,,
20170443,스타워즈: 라스트 제다이,2017-12-14,639047,5640332286,2,OLD,,,,,,
20176367,극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~,2017-12-14,40142,311518900,9,OLD,,,,,,
20150976,신과함께-죄와 벌,2017-12-20,3558732,28770391469,1,OLD,,,,,,
20179462,위대한 쇼맨,2017-12-20,392046,3248709331,3,OLD,,,,,,
20174965,극장판 포켓몬스터 너로 정했다!,2017-12-21,189774,1430627300,5,OLD,,,,,,
20176082,몬스터 패밀리,2017-12-21,151681,1126079500,6,OLD,,,,,,
20176022,더 크리스마스,2017-12-21,31468,231193900,10,OLD,,,,,,
20170590,1987,2017-12-27,1942077,15254004037,2,OLD,,,,,,
20176947,원더,2017-12-27,81680,632389700,8,OLD,,,,,,
20177479,극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리,2017-12-28,36450,279848900,10,OLD,,,,,,
20171909,쥬만지: 새로운 세계,2018-01-03,894544,7342405650,3,OLD,,,,,,
20177104,페르디난드,2018-01-03,355767,2625604300,4,OLD,,,,,,
20179985,코코,2018-01-11,849975,7006704696,3,OLD,,,,,,
20173547,다운사이징,2018-01-11,125427,1047364204,7,OLD,,,,,,
20177602,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",2018-01-11,22051,172098400,10,OLD,,,,,,
20175054,메이즈 러너: 데스 큐어,2018-01-17,1265956,10581887863,1,OLD,,,,,,
20176104,그것만이 내 세상,2018-01-17,910369,7479660690,3,OLD,,,,,,
20178230,커뮤터,2018-01-24,223178,1819420755,6,OLD,,,,,,
20168161,1급기밀,2018-01-24,164380,1333325500,7,OLD,,,,,,
20177473,비밥바룰라,2018-01-24,34470,245160900,9,OLD,,,,,,
20178444,극장판 레이디버그: 미라클스톤의 비밀,2018-01-25,26133,197681200,10,OLD,,,,,,
20168323,염력,2018-01-31,846977,6393048857,1,OLD,,,,,,
20178126,인시디어스4: 라스트 키,2018-01-31,363224,2786321464,4,OLD,,,,,,
20178395,12 솔져스,2018-01-31,129738,1064424900,8,OLD,,,,,,
20179228,마야2,2018-02-01,55214,418505500,10,OLD,,,,,,
20179205,조선명탐정: 흡혈괴마의 비밀,2018-02-08,965445,7871690345,1,OLD,,,,,,
20178672,패딩턴 2,2018-02-08,126182,987049200,7,OLD,,,,,,
20170561,블랙 팬서,2018-02-14,3097703,27040517718,1,OLD,,,,,,
20168250,골든슬럼버,2018-02-14,982631,8231613582,3,OLD,,,,,,
20176121,흥부: 글로 세상을 바꾼 자,2018-02-14,322332,2681891000,4,OLD,,,,,,
20078561,명탐정 코난:감벽의 관,2018-02-14,157917,1196426000,5,OLD,,,,,,
20177946,월요일이 사라졌다,2018-02-22,267895,2302053000,4,OLD,,,,,,
20173436,셰이프 오브 워터: 사랑의 모양,2018-02-22,162560,1405260255,5,OLD,,,,,,
20180542,50가지 그림자: 해방,2018-02-21,116592,1026138300,6,NEW,,,,,,
20150969,궁합,2018-02-28,924228,7273905715,1,OLD,,,,,,
20170841,리틀 포레스트,2018-02-28,686573,5392679730,3,OLD,,,,,,
20179731,나미야 잡화점의 기적,2018-02-28,157331,1192152185,6,OLD,,,,,,
20180341,레드 스패로,2018-02-28,81330,651948700,7,OLD,,,,,,
20189663,게이트,2018-02-28,75432,622442500,9,OLD,,,,,,
20189861,더 포스트,2018-02-28,77401,615855700,10,OLD,,,,,,
20178781,사라진 밤,2018-03-07,653978,5412124627,1,OLD,,,,,,
20180564,툼레이더,2018-03-08,374967,3182413704,3,NEW,,,,,,
20178490,온리 더 브레이브,2018-03-07,40003,318981400,8,OLD,,,,,,
20176070,플로리다 프로젝트,2018-03-07,41099,348503500,10,OLD,,,,,,
20170669,지금 만나러 갑니다,2018-03-14,880903,7247260148,1,OLD,,,,,,
20172244,치즈인더트랩,2018-03-14,161794,1343993300,4,OLD,,,,,,
20180302,허리케인 하이스트,2018-03-14,159141,1308251548,5,OLD,,,,,,
20178449,쓰리 빌보드,2018-03-15,41074,346551100,9,OLD,,,,,,
20174603,퍼시픽 림: 업라이징,2018-03-21,858401,7277886142,2,OLD,,,,,,
20178522,콜 미 바이 유어 네임,2018-03-22,67262,575236200,5,OLD,,,,,,
20180804,곤지암,2018-03-28,67929,531447300,6,OLD,,,,,,
20181366,미니특공대X,2018-03-22,53837,405980200,8,OLD,,,,,,
20171122,레디 플레이어 원,2018-03-28,986709,8536657079,2,OLD,,,,,,
20154908,7년의 밤,2018-03-28,418122,3148665724,4,OLD,,,,,,
20173962,소공녀,2018-03-22,42346,337395400,10,OLD,,,,,,
20153447,바람 바람 바람,2018-04-05,616974,5028320041,3,OLD,,,,,,
20181561,덕구,2018-04-05,137852,1064703300,5,OLD,,,,,,
20178424,레이디 버드,2018-04-04,49752,399173500,7,OLD,,,,,,
20182021,번개맨과 신비의 섬,2018-04-05,36416,289381200,8,NEW,,,,,,
20181788,콰이어트 플레이스,2018-04-12,21788,185966600,10,NEW,,,,,,
20176917,램페이지,2018-04-12,686618,5990572072,1,NEW,,,,,,
20182352,"그날, 바다",2018-04-12,178265,1509437400,6,OLD,,,,,,
20165045,머니백,2018-04-12,40109,323300700,9,OLD,,,,,,
20177266,나를 기억해,2018-04-19,107275,960885745,6,OLD,,,,,,
20182360,정글번치: 최강 악당의 등장,2018-04-19,31087,250587900,9,OLD,,,,,,
20182701,크리미널 스쿼드,2018-04-19,21562,181371900,10,OLD,,,,,,
20177478,어벤져스: 인피니티 워,2018-04-25,4764495,41768335531,1,NEW,,,,,,
20167007,살인소설,2018-04-25,38368,307112800,5,OLD,,,,,,
20182561,당갈,2018-04-25,40846,340979900,6,OLD,,,,,,
20183195,레오나르도 다 빈치,2018-04-26,18140,147513400,10,OLD,,,,,,
20189783,챔피언,2018-05-01,701215,5904449087,2,OLD,,,,,,
20182984,얼리맨,2018-05-03,69245,537405500,3,OLD,,,,,,
20182989,커다랗고 커다랗고 커다란 배,2018-05-03,42182,335600800,5,OLD,,,,,,
20182385,매직빈,2018-05-03,38796,300851000,6,OLD,,,,,,
20177005,레슬러,2018-05-09,32698,288096000,8,OLD,,,,,,
20176069,원더스트럭,2018-05-03,13987,120709200,10,OLD,,,,,,
20137352,루비 스팍스,2018-05-10,18699,169621400,7,OLD,,,,,,
20176067,"부르고뉴, 와인에서 찾은 인생",2018-05-03,26191,231207600,8,OLD,,,,,,
20176848,데드풀 2,2018-05-16,1973335,18109684386,1,OLD,,,,,,
20173202,버닝,2018-05-17,277891,2511019098,3,NEW,,,,,,
20183084,피터 래빗,2018-05-16,112486,882434700,5,OLD,,,,,,
20182046,"안녕, 나의 소녀",2018-05-16,48835,385363434,7,OLD,,,,,,
20183321,마징가 Z: 인피니티,2018-05-17,13924,114448300,8,OLD,,,,,,
20179383,독전,2018-05-22,1812738,16111186661,1,OLD,,,,,,
20183801,트루스 오어 데어,2018-05-22,184557,1604386200,5,OLD,,,,,,
20180789,한 솔로: 스타워즈 스토리,2018-05-24,125023,1202048939,7,OLD,,,,,,
20184513,위 베어 베어스: 베이비 베어스,2018-05-24,13114,104402000,10,NEW,,,,,,
20173865,데자뷰,2018-05-30,41906,313168400,8,OLD,,,,,,
20176053,"스탠바이, 웬디",2018-05-30,30268,238191880,9,OLD,,,,,,
20179086,쥬라기 월드: 폴른 킹덤,2018-06-06,3223416,28636836000,1,NEW,,,,,,
20135305,극장판 포켓몬스터DP - 디아루가 VS 펄기아 VS 다크라이,2018-06-06,133846,1013988900,4,NEW,,,,,,
20185081,아이 필 프리티,2018-06-06,106454,958567500,5,OLD,,,,,,
20184801,유전,2018-06-07,90525,806312525,6,OLD,,,,,,
20184261,벅스 프렌즈,2018-06-06,27390,218642300,8,OLD,,,,,,
20178161,탐정: 리턴즈,2018-06-13,1030320,9053290370,2,OLD,,,,,,
20184903,오션스8,2018-06-13,621060,5594176811,3,OLD,,,,,,
20172469,허스토리,2018-06-27,14102,96939000,9,OLD,,,,,,
20184512,토니스토리2: 고철왕국의 친구들,2018-06-13,12415,95172200,10,NEW,,,,,,
20184845,미드나잇 선,2018-06-21,74043,640742400,5,OLD,,,,,,
20184101,여중생A,2018-06-20,64362,548289400,6,OLD,,,,,,
20184689,아일라,2018-06-21,23712,189865600,8,OLD,,,,,,
20185341,마녀,2018-06-27,958786,8250704852,1,OLD,,,,,,
20184721,시카리오: 데이 오브 솔다도,2018-06-27,154976,1293379900,6,NEW,,,,,,
20185001,빅샤크: 매직체인지,2018-06-27,59507,460268200,9,OLD,,,,,,
20180522,앤트맨과 와스프,2018-07-04,2626042,23300555881,1,NEW,,,,,,
20174369,변산,2018-07-04,282199,2372185923,3,OLD,,,,,,
20181443,스카이스크래퍼,2018-07-11,615937,5381251124,3,OLD,,,,,,
20180282,속닥속닥,2018-07-13,164139,1454403500,4,OLD,,,,,,
20182564,"오늘 밤, 로맨스 극장에서",2018-07-11,24419,210818300,10,OLD,,,,,,
20183361,인크레더블 2,2018-07-18,1364502,11652292112,1,OLD,,,,,,
20188042,독전: 익스텐디드 컷,2018-07-18,111528,686084100,5,NEW,,,,,,
20185621,호텔 아르테미스,2018-07-18,64950,547703500,6,OLD,,,,,,
20186001,신은 죽지 않았다 3: 어둠 속의 빛,2018-07-19,40669,327792900,10,OLD,,,,,,
20181181,미션 임파서블: 폴아웃,2018-07-25,3299579,27998311954,1,OLD,,,,,,
20170942,인랑,2018-07-25,759315,5900316006,3,OLD,,,,,,
20185242,신비아파트: 금빛 도깨비와 비밀의 동굴,2018-07-25,318933,2416570200,4,OLD,,,,,,
20186121,어느 가족,2018-07-26,38582,331769600,8,OLD,,,,,,
20186202,신과함께-인과 연,2018-08-01,6193754,51859487837,1,OLD,,,,,,
20186501,극장판 헬로카봇 : 백악기 시대,2018-08-01,621788,4685180600,4,OLD,,,,,,
20181942,맘마미아!2,2018-08-08,75214,673318800,7,OLD,,,,,,
20179101,공작,2018-08-08,2066490,17850903586,2,OLD,,,,,,
20184802,몬스터 호텔 3,2018-08-08,511348,3786912600,5,NEW,,,,,,
20187427,명탐정 코난 : 제로의 집행인,2018-08-08,282149,2142203500,6,OLD,,,,,,
20170670,목격자,2018-08-15,1365429,11933957560,3,OLD,,,,,,
20183584,메가로돈,2018-08-15,413426,3583162597,5,NEW,,,,,,
20187641,극장판 도라에몽: 진구의 보물섬,2018-08-15,138640,1054152400,8,OLD,,,,,,
20153446,너의 결혼식,2018-08-22,901602,7860671100,1,OLD,,,,,,
20187647,나를 차버린 스파이,2018-08-22,163992,1471358900,6,OLD,,,,,,
20187657,마일22,2018-08-23,51350,457414300,10,OLD,,,,,,
20185046,서치,2018-08-29,570893,4910111395,2,OLD,,,,,,
